"id","name"
8634,"Philip Melanchthon"
8635,"Dwight Lyman Moody"
8636,"C. S. Rafinesque"
8637,"Friedrich Max Müller"
8638,"Captain A. T. Mahan"
8639,"Archibald Murray Howe"
8640,"Mary A. Lathbury"
8641,"Therese Windser"
8642,"Dorin T. Moisa"
8643,"Isaac Frederick Marcosson and Daniel Frohman"
8644,"Eugene Scribe et G. Delavigne"
8645,"Emil Holub"
8646,"Frederick Philip Grove"
8647,"Leo Tolstoy et al"
8648,"Gary Mann"
8649,"George Hodges"
8650,"Walter Rauschenbusch"
8651,"Alexander Petrunkevitch, Samuel Northrup Harper,"
8652,"Petrus Hendrix"
8653,"S. D. (Samuel Dickey) Gordon"
8654,"Basil Eugene Wells"
8655,"Sargent Kayme"
8656,"John O'Rourke"
8657,"Lizette M. Edholm"
8658,"Hesther Lynch Piozzi"
8659,"Ellen Terry"
8660,"John Franklin Bobbitt"
8661,"Charles Dickens and William Makepeace Thackeray"
8662,"Lodovico Domenichi"
8663,"Tristan Corbi�re"
8664,"Dugald Butler and Herbert Story"
8665,"Richard Beer-Hofmann"
8666,"Emilio Raga"
8667,"Percy James Brebner"
8668,"Herbert George Jenkins"
8669,"Russell Burton"
8670,"John G. Neihardt"
8671,"Aletta Henriette Jacobs"
8672,"A. G. Payne"
8673,"The Duke of Buckingham"
8674,"Richard Henry Major"
8675,"Martha Young"
8676,"Edward Livermore"
8677,"Cyrus Adler"
8678,"Elizabeth Drew Stoddard"
8679,"Walter W. Bryant"
8680,"Basil L. Gildersleeve"
8681,"John Locke"
8682,"Paul W. Fairman"
8683,"William Wallace Denslow"
8684,"Thomas Jefferson Wertenbaker"
8685,"Jos� Joaquim Gomes de Brito"
8686,"Edward Francis Wilson"
8687,"John Sell Cotman"
8688,"Gaston Derreaux"
8689,"Charles A. Stearns"
8690,"Vicomte de Miramon-Fargues"
8691,"National Industrial Conference Board"
8692,"H. W. Conn"
8693,"Charlotte Perkins Gilman"
8694,"Carl Weschcke"
8695,"Alexander Sergeievitch Poushkin"
8696,"Joseph Warren Keifer"
8697,"Sir Edward Creasy, M.A."
8698,"Gaston Vuillier"
8699,"L. M. Gilbreth"
8700,"Franklin Beech"
8701,"Nikolai Velimirovic"
8702,"Gustaf Schr�der"
8703,"Jacob Van Lennep"
8704,"I. Lilias Trotter"
8705,"E. H. (Emily Hilda) Young"
8706,"Queen Victoria"
8707,"Elias L�nnrot"
8708,"Kaiten Nukariya"
8709,"Pierre-Napol�on Bonaparte"
8710,"Charles Dodgson, AKA Lewis Carroll"
8711,"Herbert M. Vaughan"
8712,"Lassa Oppenheim"
8713,"John M. Schofield"
8714,"Yenchiung Sun"
8715,"Peter Morse"
8716,"Miss Parloa"
8717,"Marie Manning"
8718,"C. C. Goodwin"
8719,"A. Herbert Gray"
8720,"J. Sheridan LeFanu"
8721,"August Heinrich Christian Gelpke"
8722,"Wilfred Owen"
8723,"Her Crown Shi Zhe"
8724,"Robert Henry Reece"
8725,"Nicola Velimirovitch"
8726,"Ada M. Marzials"
8727,"Chevalier Johnstone"
8728,"E. K. Jarvis"
8729,"Jac. Ahrenberg"
8730,"Henry H. Harper"
8731,"Trindade Coelho"
8732,"Max Müller"
8733,"Robert D'Awans"
8734,"Sidney R. Kennedy and Alden C. Noble"
8735,"Nathaniel Bright Emerson"
8736,"Samuel Roberts"
8737,"Auguste de Villiers de L'Isle-Adam"
8738,"Joseph Fisher"
8739,"James Reynolds"
8740,"Jesse Francis McComas"
8741,"Y�jnavalkya"
8742,"Sextus Propertius"
8743,"Effie Afton"
8744,"P�o Baroja Baroja"
8745,"Edward William Thomson"
8746,"Thomas Gwyn Elger"
8747,"James Henry Rochelle"
8748,"Browning, Elizabeth Barrett"
8749,"Sheng Lu"
8750,"David Eugene Smith"
8751,"Ellsworth Douglass"
8752,"Anna M. Galbraith"
8753,"Ruth Alberta  Brown"
8754,"Louis Zangwill"
8755,"Miklós Surányi"
8756,"H. B. Carleton"
8757,"P. de  Myrica"
8758,"Victor Mindeleff and Cosmos Mindeleff"
8759,"John Maurice Miller"
8760,"Robert C. Benchley"
8761,"Edward Money"
8762,"Mrs. Colman"
8763,"Benito P�rez Galdos"
8764,"J. Alexander Gunn"
8765,"Ernesto Pires"
8766,"E J Banfield"
8767,"Honor� Beaugrand (1848-1906)"
8768,"Henry More"
8769,"Giuseppe Cesare Abba"
8770,"Charles Bruce"
8771,"George Herbert Palmer"
8772,"Ella Victoria Dobbs"
8773,"Vance, Louis Joseph"
8774,"Arno Holz and Johannes Schlaf"
8775,"Charles Sprague"
8776,"S. L. Bensusan"
8777,"Edmond Malone"
8778,"G. T. Alley and National Library Service (New Zealand)"
8779,"S. Rappoport"
8780,"Angyal D�vid"
8781,"Mrs. Charles Bryce"
8782,"Man Shu Su"
8783,"Agnes Repplier"
8784,"Amelia Edith Barr"
8785,"Seumas O'Brien"
8786,"P. H. Kritzinger and R. D. McDonald"
8787,"Horacio Quiroga"
8788,"Mateo Gisbert"
8789,"Frederick John Melville"
8790,"Marjorie Benton Cooke"
8791,"Gertrude Bone"
8792,"Marcel Dupont"
8793,"J.B. Elwe"
8794,"Henry Gr�ville"
8795,"Daniel Drayton"
8796,"Zhu Ren Tian Hua Zang"
8797,"Pavel Nikolayevich Apostol"
8798,"Henry Venn Lansdown"
8799,"Claude Mancey"
8800,"R. A. Torrey"
8801,"Andrew J. Blackbird"
8802,"Jean Qu�r�"
8803,"John N. Cobb"
8804,"Mathew Joseph Holt"
8805,"George P. Bissell"
8806,"Kahlil Gibran"
8807,"Chelsea Curtis Fraser"
8808,"L. M�hlbach,"
8809,"Jacques Perk"
8810,"William Stevenson"
8811,"William Eleroy Curtis"
8812,"George V. Hobart"
8813,"""Old Sleuth"""
8814,"Cornelius Weygandt"
8815,"James Sheehan"
8816,"Georgina Pell Curtis"
8817,"Frans Berding"
8818,"Arthur Elson"
8819,"Will Levinrew"
8820,"James Richard Joy"
8821,"Charles W. Eliot"
8822,"Ernst Ahlgren"
8823,"Frederick Niecks"
8824,"Cyrus Macmillan"
8825,"H. G. Nicholls"
8826,"AEschylus"
8827,"Ruth Russell"
8828,"Georg Moritz Ebers"
8829,"Lawrence Beesley"
8830,"Richard F. Thieme"
8831,"Louis Agassiz"
8832,"Sallie Southall Cotten"
8833,"Max Millard"
8834,"Lawrence Thomas Cole"
8835,"John Hasloch Potter"
8836,"Henry Nevil Payne"
8837,"Arthur Winfield"
8838,"Udo Dammer"
8839,"A.E. Nordenskieold"
8840,"Sam R. Watkins"
8841,"Forbes Phillips"
8842,"Otto Luhr"
8843,"Clara de Chatelaine"
8844,"Alfred M. Tozzer and Glover M. Allen"
8845,"John A. Macdonald"
8846,"John Thomson"
8847,"E.J. Wickson"
8848,"Francis M. Walters, A.M."
8849,"W.T. Massey"
8850,"Peter Alexander Speek"
8851,"Joseph Spillman"
8852,"Mary L. Code"
8853,"Eug�ne Scribe and Ernest Legouv�"
8854,"Harry Best"
8855,"Editor: R. Brimley Johnson"
8856,"Mary G. Chandler"
8857,"Lucy M. Blanchard"
8858,"Margaret, Queen of Navarre"
8859,"William Allan Neilson"
8860,"Edward Sylvester Ellis (AKA Lieutenant R.H. Jayne)"
8861,"James MacPherson Le Moine"
8862,"George Coffey"
8863,"Joanny Bricaud"
8864,"J. Raymond Elderdice"
8865,"La Salle Corbell Pickett"
8866,"Maurice Baring"
8867,"Charles Egbert Craddock         (AKA Mary Noailles Murfree)"
8868,"Eliza Leslie"
8869,"Jen-Ya  Shiu"
8870,"William A. Quayle"
8871,"Eug�ne Muller"
8872,"John R. Hutchinson"
8873,"Mei Yuan"
8874,"A. P. Morgan"
8875,"Edward Thomas"
8876,"E. Werner"
8877,"Henry Gally"
8878,"Marcus Aurelius Antoninus"
8879,"Alfred Jarry"
8880,"Hugh  Walpole"
8881,"Frederic George Trayes"
8882,"Charles Holroyd"
8883,"Miriam Michelson"
8884,"An Englishman: Davy"
8885,"Samuel A. Derieux"
8886,"Johanna Schopenhauer"
8887,"(Illustrated by Blanche Fisher Wright)"
8888,"Marie-Louise-Victoire de Donniss La Rochejaquelein"
8889,"Cecil Chisholm"
8890,"Bessie Marchant"
8891,"Alfred Hildebrandt"
8892,"Lydia Miller Middleton"
8893,"Jos� S. Alvarez (AKA Fray Mocho)"
8894,"St George Stock"
8895,"Paul T. Gilbert"
8896,"William Shakespeare (Apocrypha)"
8897,"F. B. Vaux"
8898,"Ross D. Netherton"
8899,"John Meade Falkner"
8900,"Ebenezer Cook"
8901,"Lina Beard"
8902,"Austin Steward"
8903,"John M. Robertson"
8904,"Dorin Teodor Moisa"
8905,"Ida Coe and Alice J. Christie"
8906,"William Hamilton Gibson"
8907,"Jules-M. Sestier"
8908,"Horace Holley"
8909,"A. B. de Guerville"
8910,"W. W. Howe"
8911,"Cotton Mather"
8912,"Joseph Wild"
8913,"Marcus Clarke"
8914,"Donald G. Mitchell"
8915,"George Husmann"
8916,"J. Berg Esenwein and Arthur Leeds"
8917,"Lyman Abbott"
8918,"Stephen Palfrey Webb"
8919,"B. de Jandin"
8920,"Ingraham Lovell"
8921,"A. Persius Flaccus (AKA Persius)"
8922,"James David Gillilan"
8923,"Caius Valerius Catullus"
8924,"H. R. Playtner"
8925,"Alexandre da Costa"
8926,"K. Wachtel"
8927,"Otto Schoenrich"
8928,"Samuel Rowlands et al"
8929,"V. R. Francis"
8930,"Mark Lemon"
8931,"Frederick Vining Fisher"
8932,"Montagu Browne"
8933,"Mrs. Charles (Ellen) Clacey"
8934,"A. O. (Alexandre Olivier) Exquemelin"
8935,"Ernest Hamel"
8936,"Marc Monnier"
8937,"Emily Burbank"
8938,"Richard Marsh"
8939,"Saint Augustine"
8940,"David Wright"
8941,"Ang Wang"
8942,"N. Destouches, translated by Frank J. Morlock"
8943,"Alexander Van Millingen"
8944,"Fran�ois-Ren� de Chateaubriand et Marie-Louise de Vichet"
8945,"Dorothy Richardson"
8946,"Bernhard Berenson"
8947,"Charles A. Ellwood"
8948,"Marjorie Allen Seiffert"
8949,"A. K. H. Boyd"
8950,"Yi-sun Wang"
8951,"H. N. Crellin"
8952,"Miguel Saderra Mas�"
8953,"Thomas Anderton"
8954,"Caroline C. Leighton"
8955,"Joaquim de Vasconcellos"
8956,"Mrs. Isabella Beeton"
8957,"Robert Huntington Fletcher"
8958,"E. Temple Thurston"
8959,"edited by Henry Chadwick"
8960,"Arthur Murphy"
8961,"James W. Shepp"
8962,"Ramon del Valle-Inclan"
8963,"William Paton Ker"
8964,"Rosa Belle Holt"
8965,"Edward P. Cogger"
8966,"Anna Vertua Gentile"
8967,"Mrs. Frederick Locker"
8968,"Leo Edward Miller"
8969,"Tom�s Ant�nio Gonzaga"
8970,"The Consumers' League of New York"
8971,"Eva Shaw McLaren"
8972,"Margaret Williamson"
8973,"Emile Cou�"
8974,"George Washington"
8975,"Henry W. Fischer"
8976,"Chou-Sheng Hsi"
8977,"Norman Bentwich"
8978,"Tarng Shyh Jih"
8979,"J. C. Manning"
8980,"John Beauchamp Jones"
8981,"Morris Jastrow"
8982,"Charles A. McMurry"
8983,"John Percival"
8984,"Amory H. Bradford"
8985,"Walter James Hoffman"
8986,"Eduardo Shwalbach Lucci"
8987,"Jacob S. Abbott"
8988,"Francis A. Durivage"
8989,"Baxter Perry Smith"
8990,"Leslie Brooke"
8991,"Thomas Day"
8992,"Thomas Boyles Murray"
8993,"Joseph Fi�v�e"
8994,"Nicolas Camille Flammarion"
8995,"C. Joh. Kieviet"
8996,"Marie D. Webster"
8997,"Edited by E. V. Lucas"
8998,"Kamehameha IV"
8999,"Gaston Tissandier"
9000,"Robert Watson"
9001,"Sarah Tyson Heston Rorer"
9002,"J. W. Byers"
9003,"Emily Neville"
9004,"James W. Foley"
9005,"Olive Tilford Dargan and Frederick Peterson"
9006,"Charles R. Daoust"
9007,"William Austen-Leigh and Richard Arthur Austen-Leigh"
9008,"Shang Lü"
9009,"Edith A. How"
9010,"T. G. Steward"
9011,"James Madison"
9012,"Saint Ignatius Loyola"
9013,"T. Eric Peet"
9014,"John Frederick Schroeder and Benson John Lossing"
9015,"Elizabeth Kendall"
9016,"Leonard Cox"
9017,"Katharine Reynolds"
9018,"Retold by Oliver Huckel"
9019,"Louis Ginzberg"
9020,"Martin Brown Ruud"
9021,"L. Frank Baum."
9022,"Jeanie Gould Lincoln"
9023,"Alexander Kielland"
9024,"François Coppée"
9025,"Jo�o Jos� Grave"
9026,"David R. Sparks"
9027,"Samuel Wilderspin"
9028,"Ben Macomber"
9029,"Anna Callender Brackett"
9030,"J. Ellis Barker"
9031,"Johann Christopher Schmid"
9032,"Per Teodor Cleve"
9033,"Luke Allan"
9034,"Wen Yin"
9035,"Thomas F. A. Smith"
9036,"Jules Verne and Michel Verne"
9037,"St. George Stock"
9038,"Geo. Alex. Stevens"
9039,"Coffini�res de Nordeck"
9040,"Mrs. O.F. Walton"
9041,"F. M. Dostojevsky"
9042,"Ernest Myrand"
9043,"Thomas Wood"
9044,"Douglas English"
9045,"Aleksandra Gripenberg"
9046,"R. N. Dutta"
9047,"Margaret Wolfe Hungerford"
9048,"Charles Fenno Hoffman"
9049,"J. P. Fitzpatrick"
9050,"Ellye Howell Glover"
9051,"Madison Cawein"
9052,"J. Murray Mitchell and William Muir"
9053,"Richard Lovell Edgeworth"
9054,"Frederick Wilkinson"
9055,"Dai Zhang"
9056,"Daniel Desmond Sheehan"
9057,"F. B. Tarbell"
9058,"Samuel Warren"
9059,"W. H. Triggs, Donald McGavin, Frederick Truby King, J. Sands Elliot, Ada G. Patterson, C.E. Matthews and J. Beck"
9060,"Sunzi, 6th cent. B.C."
9061,"Charles A. Lee"
9062,"Ida Lee"
9063,"Preserved Smith"
9064,"Arvid Paulson, Clayton Edwards, and Miguel de Cervantes Saavedra"
9065,"Robert Patterson"
9066,"Rigas Golfis"
9067,"Isabel Hornibrook"
9068,"L.-M.-G De Crassier"
9069,"Patrick MacGill"
9070,"Eugene Scribe et Delestre-Poirson (Charles-Gaspard)"
9071,"Ruth Royce"
9072,"John S. Vaughan"
9073,"Margaret Robertson"
9074,"Bernardim Ribeiro"
9075,"Adam Asnyk"
9076,"O.E. Fuller"
9077,"Ji Liu"
9078,"M. B. Manwell"
9079,"R. Eivind"
9080,"Lud. Georges Ham�n"
9081,"George Chapman"
9082,"Leonid Nikolayevich Andreyev"
9083,"William Hunter"
9084,"Louise Stevens Bryant"
9085,"Anna Warner"
9086,"Percy Greg"
9087,"Sara Yorke Stevenson"
9088,"Albert F. Blaisdell"
9089,"William J. Smyth"
9090,"Ira L. Reeves"
9091,"Frederick Ferdinand Moore"
9092,"P. Asbj�rnsen and J�rgen Moe"
9093,"Ira Mayhew"
9094,"Edgar Fawcett"
9095,"Ruth Edna Kelley"
9096,"William G. Stevenson"
9097,"Ovid et al"
9098,"James Dodds"
9099,"Joseph Xavier Saintine"
9100,"W. W. Baggally"
9101,"John R. Effinger"
9102,"Henry Irving Dodge"
9103,"J. Worrall"
9104,"Florence Daniel"
9105,"Marguerite Gardiner"
9106,"Charlotte Brontë"
9107,"J. Purver Richardson"
9108,"A. Hoatson"
9109,"W. M. Thackeray"
9110,"William Loftus Hare"
9111,"Cassiodorus (AKA Magnus Aurelius Cassiodorus Senator)"
9112,"John Cox"
9113,"Ralph Parlette"
9114,"Paul Jean Toulet"
9115,"William Barnes"
9116,"R. J. Creswell"
9117,"Maksim Gorky"
9118,"John T. Slattery"
9119,"R. Lee"
9120,"Camillo Agrippa"
9121,"Antonio de Hoyos y Vinent"
9122,"Thomas J. O'Hara"
9123,"Joseph Addison"
9124,"John Rae"
9125,"Sonya Hess Dorman"
9126,"E. d'Oliveira"
9127,"Natalie Harris Hammond"
9128,"Manuel Fern�ndez Gonz�lez"
9129,"Peter Charles Remondino"
9130,"E. P. Barrows"
9131,"Peter Rosegger"
9132,"Lewis Melville"
9133,"William Osler"
9134,"A.F. Mockler-Ferryman"
9135,"Martha Foote Crow"
9136,"E. de Roberty"
9137,"Sarah L Barrow"
9138,"Zuohua Sanren"
9139,"J. M. Judy"
9140,"Henry Vaughan"
9141,"Oswald B�lcke"
9142,"Lena E. Barksdale"
9143,"J. Montgomery Gambrill"
9144,"Howells & Alden, Editors"
9145,"Zora Hurston and Langston Hughes"
9146,"John T. McCutcheon"
9147,"William Keith Leask"
9148,"William A. Spicer"
9149,"Artur Oppman"
9150,"Herbert David Croly"
9151,"Aylward Edward Dingle"
9152,"Max Nordau"
9153,"George Thornburgh"
9154,"F. Clifford Smith"
9155,"Alessandro De Gubernatis"
9156,"St. George Mivart"
9157,"Lebbeus Mitchell"
9158,"Hereward Carrington"
9159,"Mina Benson Hubbard (Mrs. Leonidas Hubbard, Junior)"
9160,"G.C. Edmondson"
9161,"Edited by Walter Scott"
9162,"Thomas Fillebrown"
9163,"T. Woodhouse and P. Kilgour"
9164,"Margaret Horton Potter"
9165,"William Falconer"
9166,"Georges Darien and �douard Dubus"
9167,"Jeanne Marcel"
9168,"Henry Cabot Lodge, and Theodore Roosevelt"
9169,"Philip Nichols"
9170,"Mary F. Sandars"
9171,"Tacitus"
9172,"Wilhelm Bode"
9173,"William Lay"
9174,"G.D. Roke"
9175,"Peter Newell"
9176,"G. H. Mellin"
9177,"Atticus"
9178,"Lillian C Garis"
9179,"H. R. Haweis"
9180,"George Alexander Fischer"
9181,"William Benson"
9182,"Yuh Kuen Dann"
9183,"Walter R. Nursey"
9184,"Luke Joseph Doogue"
9185,"Confucius"
9186,"Cyril Bailey"
9187,"(AKA Elia Wilkinson) Elia W. Peattie"
9188,"Don Manoel Gonzales"
9189,"Rev. Charles J. Callan"
9190,"Angela Döhring"
9191,"Jean Finot"
9192,"E. Hermitt� and G. Bodenbender"
9193,"John Hargrave"
9194,"Mrs. Jameson"
9195,"Joseph J. Mereto"
9196,"Vaseleos Garson"
9197,"Robert Blatchford"
9198,"M. Joseph B�dier"
9199,"J. H. Patterson"
9200,"Alice Ruth Moore"
9201,"William M. Evarts"
9202,"William Edward Parry"
9203,"Charles Fort"
9204,"Don Berry"
9205,"Ulrich von Schlippenbach"
9206,"Paul H.C. Feval"
9207,"""A Religious of the Ursuline Community"""
9208,"Samuel Cobb"
9209,"Dorothy Scarborough"
9210,"Corra Harris"
9211,"Rachel Hayward"
9212,"Stephen Phillips"
9213,"George Ernest Morrison"
9214,"M. Terentius Varro"
9215,"Isaac Alexander Mack"
9216,"H. M. Egbert"
9217,"Wladyslaw Reymont"
9218,"Edward Payson Roe"
9219,"William H. Elson and Christine M. Keck"
9220,"Jos� da Silva Mendes Leal"
9221,"H. C. McNeile"
9222,"William Henry Gladstone"
9223,"W. G. D. Fletcher"
9224,"Joanna Baillie"
9225,"Rafael Delgado"
9226,"Edith B. Ordway"
9227,"Richard Henry Bonnycastle"
9228,"Francis Hopkinson Smith"
9229,"E.J. Potgieter"
9230,"Aesop and Walter Crane"
9231,"Sir Arthur Helps"
9232,"Margaret M Robertson"
9233,"A.V. Dicey"
9234,"Fleury de Chaboulon"
9235,"Mrs. Harley"
9236,"Walter H. Eddy"
9237,"Minnie L. Carpenter"
9238,"William Lloyd  Garrison"
9239,"Isabella  Graham"
9240,"Thomas a Kempis"
9241,"Harry Emerson Fosdick"
9242,"Sir Valentine Chirol"
9243,"G. H. Gerberding"
9244,"Horace Petherick"
9245,"Champollion le Jeune [Jean-Francois Champollion]"
9246,"Champollion le Jeune [Jean-Fran�ois Champollion]"
9247,"George B. Louis Arner"
9248,"Howard B. Famous"
9249,"Thomas T Stoddart"
9250,"Antti M�kinen"
9251,"George Colman, the Younger"
9252,"Sutherland Menzies"
9253,"Isabella L. Bird (Mrs. Bishop)"
9254,"Henry Charles Moore"
9255,"Jo�o de Andrade Corvo"
9256,"James Lowell"
9257,"Eliza Poor Donner Houghton"
9258,"Mary Parmele"
9259,"Charles Borde"
9260,"Grace Dunlop Ecker"
9261,"Steen Steensen Blicher"
9262,"Charles D. Poston"
9263,"William John Locke"
9264,"Oliver Lodge"
9265,"Andrew Archibald Paton"
9266,"William E. Doubleday"
9267,"Don Emilio Aguinaldo y Famy"
9268,"Zora Hurston"
9269,"J. van Drielst"
9270,"Basilius Valentinus"
9271,"E. Farr and E. H. Nolan"
9272,"�mile Souvestre"
9273,"James Hayden Tufts"
9274,"Belle M. Wagner"
9275,"Jules-Paul Tardivel"
9276,"Thomas Alfred Spalding"
9277,"�variste D�sir� de Forges Parny"
9278,"Ramon P�rez de Ayala"
9279,"Alan Nourse"
9280,"Jean-Baptiste Poquelin Moliere"
9281,"Ph. J. Ketner"
9282,"William Noyes"
9283,"Edward William Cole"
9284,"James Francis Barrett"
9285,"The National Atomic Museum"
9286,"Anthony Norris Groves"
9287,"E. M. Forster"
9288,"Chas. Cluthe & Sons"
9289,"Herbert W Tompkins"
9290,"Kenneth McGaffey"
9291,"R. Selden Rose and Leonard Bacon"
9292,"H. L. Mencken, George Jean Nathan and Willard Huntington Wright"
9293,"Bing Ding, Ed."
9294,"John Morley (AKA Viscount Morley)"
9295,"Cora Lenore Williams"
9296,"R. Murray Gilchrist"
9297,"Edwin Asa Dix"
9298,"Handley C.G. Moule"
9299,"Jean Castel"
9300,"Mrs. May"
9301,"Thomas Kearns"
9302,"Lucy Furman"
9303,"William Nowlin"
9304,"Montague Massey"
9305,"Julia Corner"
9306,"Jonathan Mayhew Wainwright"
9307,"Charles V. Langlois"
9308,"Louise de la Ramee (AKA Ouida)"
9309,"Carroll Mather Capps"
9310,"Angyal Dávid"
9311,"E. W. (Ernest William) Hornung"
9312,"Jules Sandeau"
9313,"John Filson"
9314,"Harvey Riley"
9315,"L Muehlbach"
9316,"John G. Bourinot"
9317,"Johann Christoph Friedrich von Schiller Schiller"
9318,"Thomas Gray"
9319,"Miguel Can�"
9320,"Anna H. Dorsey"
9321,"Henry W. Shoemaker"
9322,"Cosme Blasco y Val"
9323,"Andre Castaigne"
9324,"Fred M. White"
9325,"Balbino B. Nanong"
9326,"Mary E. Wilkins-Freeman"
9327,"Lucy Sprague Mitchell"
9328,"Alfred Listal"
9329,"Johanna Brandt"
9330,"Allan Arnold"
9331,"Hugh Blair Grigsby"
9332,"J.B. Bury"
9333,"Colonel Prentiss Ingraham"
9334,"Fern�o Lopes"
9335,"Albert Hernhuter"
9336,"William Rose Benet"
9337,"Edward Bellasis"
9338,"Cesare Balbo"
9339,"Geraldine Glasgow"
9340,"Julia Augusta Schwartz"
9341,"Eleanor Raper"
9342,"Norman Spinrad"
9343,"Friedrich J. Lehmann"
9344,"Cecil B. Harley"
9345,"Leader Scott (Re-Edited By Horace Shipp And Flora Kendrick)"
9346,"George William Russell"
9347,"Grant Martin Overton"
9348,"Alexander F. Chamberlain"
9349,"Margaret Turnbull"
9350,"Neltje Blanchan et al"
9351,"William Charles Scully"
9352,"Edwin Pearson"
9353,"G. P. Cuttriss"
9354,"Ying-Xing Song"
9355,"Smyrnaeus Quintus"
9356,"Horace W. C. Newte"
9357,"Ottwell Binns"
9358,"Alban Butler"
9359,"Aneurin"
9360,"Algirdas Jonas Budrys"
9361,"Katherine Chandler"
9362,"George W. Caldwell"
9363,"John W. Hales"
9364,"Louis de Launay"
9365,"John Taintor Foote"
9366,"Frederick William Roe (edit. and select.)"
9367,"Donatien Alphonse Fran�ois de Sade"
9368,"Robert Baden-Powell"
9369,"Philip H. Sheridan"
9370,"Cirilo Volkmar Machado"
9371,"Chevalier Jackson"
9372,"Charles Hamilton Musgrove"
9373,"Marie L. McLaughlin"
9374,"Sarah A. Myers"
9375,"Henry Curties"
9376,"Mrs. Clara Moreton"
9377,"George H. Devol"
9378,"T.A. Lacey"
9379,"B. Perez Galdos"
9380,"Herrmann Heiberg"
9381,"William Henry Smyth"
9382,"Edith Ballinger Price"
9383,"Samuel Lowe"
9384,"John Burckhardt"
9385,"Joseph Priestley"
9386,"William Forsell Kirby"
9387,"R. S. Surtees"
9388,"Valery Carrick"
9389,"Remy de Gourmont  (1858-1916)"
9390,"B.L. Putnam Weale"
9391,"Helen Archibald Clarke"
9392,"Thomas De Witt Talmage"
9393,"E. H. YOUNG"
9394,"Charles Egbert Craddock     (AKA Mary Noailles Murfree)"
9395,"James J. Davis"
9396,"Paul Margueritte"
9397,"Lulu Hunt Peters"
9398,"Thomas S. Chard"
9399,"Handley C. G. Moule"
9400,"Aur�l K�rp�ti"
9401,"Weng Guei"
9402,"H. A. (Henry Augustus) Wise"
9403,"Fran�ois Villon"
9404,"Samuel Johnson [AKA Hurlo Thrumbo]"
9405,"Elihu Root"
9406,"Francisco Guerreiro"
9407,"Captain Ralph Bonehill"
9408,"C. J. (Clarence Michael James) Dennis"
9409,"Watson Smith"
9410,"William and Ellen Craft"
9411,"Gu Yan-Wu"
9412,"M. E. Hume-Griffith"
9413,"Francis Greenwood Peabody"
9414,"Esaias Tegner"
9415,"Emilia Elliott"
9416,"John Kline"
9417,"Ralph Victor"
9418,"William C. Massey"
9419,"Bert Leston Taylor"
9420,"Charles Bradlaugh"
9421,"Mary Gaunt"
9422,"Mary Murdoch Mason"
9423,"Nixon Waterman"
9424,"Hudson, W. H."
9425,"J. Morris Slemons"
9426,"Richard Field"
9427,"Nennius"
9428,"Karen Niemann"
9429,"Kaarlo Hemmo Tiihonen"
9430,"William Roscoe Thayer"
9431,"Lord Bolingbroke"
9432,"Guy McCord (AKA Dallas McCord Reynolds)"
9433,"Walter Lynwood Fleming"
9434,"Standish O'Grady"
9435,"Emmuska Orczy, Baroness Orczy"
9436,"Edwin Gifford Lamb"
9437,"Paul S�billot"
9438,"William Younger Fletcher"
9439,"Santeri Ivalo"
9440,"Joshua Rose"
9441,"Gerard W Bancks"
9442,"Mary Somerville"
9443,"William H. Ukers"
9444,"James H. Fassett"
9445,"Jessie Eldridge Southwick"
9446,"Stephen Crisp"
9447,"Dao Ren Bai Yun"
9448,"Edmund Goldsmid"
9449,"Percy F. Westerman"
9450,"Kong Fu"
9451,"C. S. C."
9452,"George Field"
9453,"Stopford A. Brooke"
9454,"John A. Joyce"
9455,"W. Tudor Jones"
9456,"George Mitchel"
9457,"European Union"
9458,"Arthur Dourliac"
9459,"E. L. E. B."
9460,"John McDouall Stuart"
9461,"Ernest Alfred Vizetelly"
9462,"Walter J. Clark"
9463,"Rev. Charles Kingsley et al"
9464,"Edward Hayes"
9465,"B. W. Dyer"
9466,"Grace Isabel Colbron, and Augusta Groner"
9467,"La Marchesa Colombi"
9468,"I. M. Haldeman"
9469,"E. S. Ellis"
9470,"Clarence Stratton"
9471,"Henry T. Finck"
9472,"Sam G. Goodrich"
9473,"Frances Anne Butler"
9474,"Henry Sessions Souttar"
9475,"Agnes H. Morton"
9476,"Dante Alighieri, Translated By The Rev. H. F. Cary"
9477,"Yi Jhao"
9478,"Captain William B. Perry"
9479,"R. Van Bergen"
9480,"Arthur Brown"
9481,"Joe Archibald"
9482,"Albert Gardner Robinson"
9483,"Christian Fuerchtegott Gellert"
9484,"Joseph Bushnell Ames"
9485,"George Washington Williams"
9486,"E.M. Berens"
9487,"E. C. Gardner"
9488,"Alfred W. Rees"
9489,"F. B. Meyer"
9490,"Paul Gerhardt"
9491,"F�dor Mikha�lovitch Dosto�evski"
9492,"Freeman Wills Crofts"
9493,"E. Blantyre Simpson"
9494,"Justus Friedrich Karl Hecker"
9495,"Saxo Grammaticus (""Saxo the Learned"")"
9496,"C. T. Studd"
9497,"Elizabeth Bibesco"
9498,"George Brodrick"
9499,"Linn Boyd Porter"
9500,"Mrs G. de Horne Vaizey"
9501,"Adrien-Jean-Baptiste-Fran�ois Bourgogne"
9502,"Robert Jennings"
9503,"Howard V. Sutherland"
9504,"D�sir� Charnay"
9505,"Albert S. Cook"
9506,"Henry H. Saylor"
9507,"Edmund B. Tuttle"
